word_1_-2_-1=เป็นมา	0.254570	-0.254570
word_1_-1_0=ตลอด	-0.116217	0.116217
word_2_-1_1=ตลอด| 	-0.422944	0.422944
word_2_1_3=เธอ|ไม่	0.364531	-0.364531
word_3_0_3= |เธอ|ไม่	0.035362	-0.035362
word_1_-2_-1=ตลอด	-0.348033	0.348033
word_2_1_3=ไม่|เคย	0.068821	-0.068821
word_1_2_3=แม้แต่	-0.285070	0.285070
word_1_1_2=แม้แต่	-0.406502	0.406502
word_1_-1_0=แม้แต่	0.420500	-0.420500
word_1_-2_-1=แม้แต่	-0.339840	0.339840
word_1_-1_0=ว่ายน้ำ	0.239447	-0.239447
word_2_-1_1=ว่ายน้ำ| 	0.115148	-0.115148
word_2_0_2= |มัน	-0.730873	0.730873
